symbol,revenue,net_profit,debt,cash_flow,roe,roce,quarter,ingestion_time
PRITIKAUTO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447285
PRIVISCL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447287
PROSTARM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447289
PROTEAN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447291
PROZONER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447293
PRSMJOHNSN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447295
PRUDENT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447298
PRUDMOULI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447300
PSB,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447302
PSPPROJECT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447304
PTC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447306
PTCIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447308
PTL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447311
PUNJABCHEM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447313
PURVA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447315
PVP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447317
PVRINOX,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447319
PVSL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447321
PWL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447323
PYRAMID,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447328
QPOWER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447330
QUADFUTURE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447332
QUESS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447335
QUICKHEAL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447337
RACE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447339
RACLGEAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447341
RADAAN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447343
RADHIKAJWE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447345
RADIANTCMS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447348
RADICO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447350
RADIOCITY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447352
RAILTEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447354
RAIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447356
RAINBOW,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447359
RAJMET,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447361
RAJOOENG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447363
RAJRATAN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447365
RAJSREESUG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447367
RAJTV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447370
RALLIS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447374
RAMANEWS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447377
RAMAPHO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447379
RAMASTEEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447381
RAMCOCEM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447383
RAMCOIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447385
RAMCOSYS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447388
RAMKY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447390
RAMRAT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447394
RANASUG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447397
RANEHOLDIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447399
RATEGAIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447401
RATNAMANI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447403
RATNAVEER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447405
RAYMOND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447407
RAYMONDLSL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447410
RAYMONDREL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447412
RBA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447414
RBLBANK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447416
RBZJEWEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447421
RCF,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447423
RECLTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447425
REDINGTON,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447427
REDTAPE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447429
REFEX,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447432
REGAAL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447434
REGENCERAM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447436
RELAXO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447438
RELCHEMQ,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447440
RELIANCE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447442
RELIGARE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447444
RELTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447447
REMSONSIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447449
RENUKA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447456
REPCOHOME,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447458
REPL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447460
REPRO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447463
RESPONIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447465
RETAIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447467
RGL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447471
RHETAN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447474
RHIM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447476
RHL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447478
RICOAUTO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447480
RIIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447482
RISHABH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447484
RITCO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447487
RITES,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447489
RKDL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447491
RKEC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447493
RKFORGE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447495
RKSWAMY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447497
RMDRIP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447499
RML,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447501
RNBDENIMS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447504
ROHLTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447506
ROLEXRINGS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447508
ROML,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447510
ROSSARI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447515
ROSSELLIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447517
ROSSTECH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447519
ROTO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447521
ROUTE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447523
RPEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447525
RPGLIFE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447528
RPOWER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447530
RPPINFRA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447532
RPPL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447534
RPSGVENT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447536
RPTECH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447538
RRKABEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447541
RSSOFTWARE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447545
RSWM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447547
RSYSTEMS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447549
RTNINDIA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447552
RTNPOWER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447554
RUBFILA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447556
RUBICON,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447558
RUBYMILLS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447563
RUCHINFRA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447565
RUCHIRA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447567
RUDRA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447569
RUPA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447571
RUSHIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447574
RUSTOMJEE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447576
RVHL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447578
RVNL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447580
RVTH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447582
S&SPOWER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447585
SAATVIKGL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447587
SADBHAV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447589
SADBHIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447591
SADHNANIQ,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447594
SAFARI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447596
SAGARDEEP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447598
SAGCEM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447600
SAGILITY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447602
SAHYADRI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447607
SAIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447609
SAILIFE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447611
SAKAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447613
SAKHTISUG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447615
SAKSOFT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447617
SAKUMA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447619
SALASAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447622
SALONA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447624
SALZERELEC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447626
SAMBHV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447628
SAMHI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447630
SAMMAANCAP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447632
SAMPANN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447634
SANATHAN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447636
SANDESH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447639
SANDHAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447641
SANDUMA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447643
SANGAMIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447645
SANGHIIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447647
SANGHVIMOV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447654
SANGINITA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447656
SANOFI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447658
SANOFICONR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447660
SANSERA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447662
SANSTAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447665
SAPPHIRE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447667
SARDAEN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447669
SAREGAMA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447671
SARLAPOLY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447673
SARVESHWAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447675
SASKEN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447677
SASTASUNDR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447680
SATIA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447682
SATIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447684
SAURASHCEM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447686
SBC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447688
SBCL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447691
SBFC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447695
SBGLP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447700
SBICARD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447702
SBILIFE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447704
SBIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447706
SCHAEFFLER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447709
SCHAND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447711
SCHNEIDER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447713
SCI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447715
SCILAL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447717
SCODATUBES,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447719
SDBL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447721
SEAMECLTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447724
SECMARK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447726
SEJALLTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447728
SEMAC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447730
SENCO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447732
SENORES,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447734
SEPC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447736
SERVOTECH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447739
SESHAPAPER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447741
SETCO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447746
SETL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447748
SFL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447750
SGFIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447752
SGIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447755
SGL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447757
SGMART,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447759
SHADOWFAX,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447761
SHAH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447763
SHAHALLOYS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447766
SHAILY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447768
SHAKTIPUMP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447770
SHALBY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447772
SHALPAINTS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447774
SHANKARA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447776
SHANTI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447779
SHANTIGEAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447781
SHANTIGOLD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447783
SHARDACROP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447785
SHARDAMOTR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447790
SHAREINDIA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447792
SHEKHAWATI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447794
SHEMAROO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447796
SHILCTECH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447799
SHILPAMED,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447801
SHIVALIK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447803
SHIVAMAUTO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447805
SHIVAMILLS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447807
SHIVATEX,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447808
SHIVAUM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447809
SHK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447810
SHOPERSTOP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447811
SHRADHA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447812
SHREDIGCEM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447813
SHREECEM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447814
SHREEJISPG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447815
SHREEPUSHK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447816
SHREERAMA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447817
SHREYANIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447819
SHRINGARMS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447822
SHRIPISTON,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447823
SHRIRAMFIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447824
SHRIRAMPPS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447825
SHYAMMETL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447828
SHYAMTEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447829
SIEMENS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447830
SIGACHI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447833
SIGIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447834
SIGMA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447835
SIGMAADV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447837
SIGNATURE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447838
SIGNPOST,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447839
SIKKO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447840
SIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447841
SILGO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447842
SILINV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447844
SILVERTUC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447845
SIMPLEXINF,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447846
SINCLAIR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447850
SINDHUTRAD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447852
SINTERCOM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447853
SIRCA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447854
SIS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447855
SIYSIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447856
SJS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447857
SJVN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447858
SKFINDIA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447859
SKFINDUS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447860
SKIPPER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447861
SKMEGGPROD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447863
SKYGOLD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447864
SMARTLINK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447865
SMARTWORKS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447866
SMCGLOBAL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447867
SMLMAH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447868
SMLT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447869
SMSPHARMA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447870
SNOWMAN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447871
SOBHA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447874
SOFTTECH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447875
SOLARA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447876
SOLARINDS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447877
SOLARWORLD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447878
SOLEX,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447879
SOMANYCERA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447881
SOMICONVEY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447882
SONACOMS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447883
SONAMLTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447884
SONATSOFTW,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447885
SOTL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447886
SOUTHBANK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447887
SPAL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447888
SPANDANA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447889
SPARC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447890
SPCENET,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447891
SPECIALITY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447893
SPECTRUM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447894
SPENCERS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447896
SPIC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447898
SPLIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447899
SPLPETRO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447900
SPMLINFRA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447901
SPORTKING,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447902
SRD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447903
SREEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447904
SRF,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447905
SRGHFL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447906
SRHHYPOLTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447909
SRM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447910
SSDL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447911
SSWL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447913
STALLION,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447914
STANLEY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447915
STAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447916
STARCEMENT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447917
STARHEALTH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447918
STARPAPER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447919
STARTECK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447922
STCINDIA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447923
STEELCAS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447924
STEELCITY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447925
STEELXIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447927
STEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447928
STERTOOLS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447929
STLNETWORK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447930
STLTECH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447931
STOVEKRAFT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447932
STUDDS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447933
STYL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447934
STYLAMIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447935
STYLEBAAZA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447936
STYRENIX,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447939
SUBEXLTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447940
SUBROS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447941
SUDARCOLOR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447942
SUDARSCHEM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447944
SUDEEPPHRM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447947
SUKHJITS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447948
SULA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447949
SUMEETINDS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447950
SUMICHEM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447951
SUMIT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447952
SUMMITSEC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447953
SUNCLAY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447954
SUNDARAM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447955
SUNDARMFIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447956
SUNDRMBRAK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447958
SUNDRMFAST,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447959
SUNDROP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447960
SUNFLAG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447961
SUNPHARMA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447962
SUNTECK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447963
SUNTV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447964
SUPERHOUSE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447965
SUPERSPIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447966
SUPRAJIT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447967
SUPREME,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447970
SUPREMEIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447971
SUPRIYA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447972
SURAJEST,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447973
SURAJLTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447974
SURAKSHA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447976
SURANASOL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447977
SURANAT&P,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447978
SURYALAXMI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447979
SURYAROSNI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447980
SURYODAY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447981
SUTLEJTEX,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447982
SUVEN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447983
SUVIDHAA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447984
